Minute Index,Device Category,Region,Sessions,Revenue
554,mobile,Western Australia,2,0
554,mobile,England,1,0
554,tablet,Queensland,1,0
554,tablet,Victoria,3,0
554,tablet,British Columbia,1,0
555,desktop,New South Wales,7,0
555,desktop,Queensland,1,0
555,desktop,Victoria,8,0
555,mobile,New South Wales,11,0
555,mobile,Queensland,2,0
555,mobile,South Australia,1,0
555,mobile,Victoria,4,0
555,mobile,England,1,0
555,mobile,Nevada,1,0
555,tablet,New South Wales,2,0
555,tablet,South Australia,2,0
555,tablet,Victoria,2,0
556,desktop,Australian Capital Territory,1,0
556,desktop,New South Wales,5,0
556,desktop,Queensland,2,118
556,desktop,Victoria,2,199
556,desktop,Alberta,1,0
556,desktop,District of Columbia,1,0
556,mobile,New South Wales,11,0
556,mobile,Queensland,3,0
556,mobile,South Australia,1,0
556,mobile,Victoria,5,0
556,mobile,Western Australia,1,0
556,mobile,Scotland,1,0
556,mobile,Auckland,1,0
556,mobile,Canterbury,1,0
556,mobile,Hawke's Bay,1,0
556,tablet,South Australia,1,0
556,tablet,Victoria,1,0
557,desktop,New South Wales,10,0
557,desktop,Queensland,3,0
557,desktop,Victoria,3,0
557,desktop,Western Australia,3,0
557,desktop,British Columbia,1,0
557,desktop,Auckland,1,0
557,mobile,New South Wales,9,0
557,mobile,Queensland,4,0
557,mobile,South Australia,1,0
557,mobile,Victoria,7,0
557,mobile,California,1,0
557,tablet,New South Wales,3,0
557,tablet,South Australia,2,0
557,tablet,Maine,1,0
558,desktop,Australian Capital Territory,2,0
558,desktop,New South Wales,13,0
558,desktop,Queensland,1,0
558,desktop,Victoria,8,228.15
558,desktop,Auckland,1,0
558,desktop,Otago,1,0
558,mobile,New South Wales,8,310
558,mobile,Queensland,2,0
558,mobile,South Australia,2,0
558,mobile,Victoria,8,0
558,mobile,Western Australia,1,0
558,mobile,Auckland,1,0
558,mobile,Illinois,1,0
558,tablet,New South Wales,1,0
558,tablet,Queensland,1,0
558,tablet,Victoria,1,0
559,desktop,Australian Capital Territory,2,0
559,desktop,New South Wales,3,0
559,desktop,Queensland,2,0
559,desktop,Victoria,11,0
559,desktop,Western Australia,1,0
559,desktop,Auckland,1,0
559,desktop,California,1,0
559,desktop,Virginia,1,0
559,mobile,New South Wales,6,80
559,mobile,Queensland,4,0
559,mobile,Victoria,8,0
559,mobile,California,1,0
559,mobile,Illinois,1,0
559,tablet,New South Wales,1,0
559,tablet,Victoria,3,0
560,desktop,Australian Capital Territory,1,0
560,desktop,New South Wales,5,201.61
560,desktop,Victoria,9,0
560,desktop,Western Australia,1,0
560,mobile,New South Wales,5,199.82
560,mobile,Queensland,2,0
560,mobile,Victoria,3,0
560,mobile,Auckland,2,0
560,tablet,New South Wales,2,0
560,tablet,Queensland,1,0
560,tablet,Victoria,1,0
561,desktop,(not set),1,0
561,desktop,New South Wales,6,159
561,desktop,Victoria,6,0
561,mobile,New South Wales,8,0
561,mobile,Queensland,7,0
561,mobile,South Australia,1,0
561,mobile,Victoria,9,0
561,mobile,West Bengal,1,0
561,mobile,Pennsylvania,1,0
561,tablet,County Dublin,1,0
562,desktop,New South Wales,8,0
562,desktop,Queensland,2,0
562,desktop,Victoria,11,96
562,desktop,Auckland,1,0
562,mobile,New South Wales,3,159
562,mobile,Queensland,6,0
562,mobile,South Australia,2,0
562,mobile,Victoria,8,0
562,mobile,Western Australia,2,0
562,mobile,Auckland,1,0
562,mobile,North Carolina,1,0
562,tablet,Queensland,2,0
562,tablet,Victoria,1,0
563,desktop,Australian Capital Territory,1,0
563,desktop,New South Wales,8,0
563,desktop,Queensland,2,0
563,desktop,Victoria,5,141
563,desktop,Auckland,1,0
563,mobile,New South Wales,10,0
563,mobile,Queensland,5,0
563,mobile,South Australia,2,0
563,mobile,Victoria,7,0
563,mobile,Western Australia,1,0
563,mobile,England,1,0
563,mobile,Colorado,1,0
563,mobile,Otago,1,0
563,tablet,New South Wales,1,0
563,tablet,Queensland,1,0
563,tablet,Victoria,3,0
564,desktop,Australian Capital Territory,1,0
564,desktop,New South Wales,7,0
564,desktop,Queensland,1,0
564,desktop,Victoria,6,0
564,desktop,Ontario,1,0
564,desktop,England,1,0
564,mobile,New South Wales,2,146.92
564,mobile,Queensland,1,0
564,mobile,South Australia,1,0
564,mobile,Victoria,8,0
564,mobile,Western Australia,5,0
564,mobile,County Cork,1,0
564,tablet,New South Wales,2,0
564,tablet,Victoria,1,0
565,desktop,Australian Capital Territory,2,0
565,desktop,New South Wales,5,0
565,desktop,Queensland,1,0
565,desktop,South Australia,1,0
565,desktop,Tasmania,2,0
565,desktop,Victoria,11,0
565,desktop,Ile-de-France,1,0
565,mobile,New South Wales,3,56
565,mobile,Queensland,1,0
565,mobile,South Australia,1,0
565,mobile,Victoria,6,255
565,mobile,Western Australia,1,0
565,tablet,New South Wales,1,0
565,tablet,Queensland,1,0
565,tablet,Victoria,3,0
566,desktop,Australian Capital Territory,1,0
566,desktop,New South Wales,5,0
566,desktop,Queensland,1,0
566,desktop,South Australia,1,0
566,desktop,Victoria,7,0
566,desktop,Western Australia,0,155
566,desktop,Wisconsin,1,0
566,mobile,New South Wales,7,0
566,mobile,Queensland,2,0
566,mobile,South Australia,1,0
566,mobile,Victoria,9,0
566,mobile,Hesse,1,0
566,mobile,England,2,0
566,mobile,New York,1,0
566,tablet,New South Wales,1,0
566,tablet,Victoria,1,0
566,tablet,England,2,0
567,desktop,New South Wales,5,99
567,desktop,Queensland,1,0
567,desktop,South Australia,1,0
567,desktop,Victoria,9,0
567,mobile,(not set),1,0
567,mobile,New South Wales,8,0
567,mobile,Queensland,3,0
567,mobile,South Australia,2,0
567,mobile,Victoria,8,0
567,mobile,Western Australia,3,0
567,mobile,Ontario,1,0
567,mobile,England,1,0
567,mobile,California,1,0
567,tablet,New South Wales,3,0
567,tablet,Victoria,1,0
568,desktop,New South Wales,10,0
568,desktop,Queensland,1,0
568,desktop,South Australia,2,0
568,desktop,Victoria,7,0
568,desktop,Western Australia,2,0
568,desktop,England,1,0
568,mobile,New South Wales,8,0
568,mobile,Queensland,5,0
568,mobile,Victoria,7,0
568,mobile,Western Australia,3,0
568,mobile,England,1,0
568,mobile,Auckland,1,0
568,tablet,New South Wales,2,0
568,tablet,Queensland,1,0
568,tablet,Victoria,1,0
568,tablet,Auckland,1,0
569,desktop,(not set),1,0
569,desktop,Australian Capital Territory,3,0
569,desktop,New South Wales,8,0
569,desktop,Queensland,3,0
569,desktop,South Australia,2,0
569,desktop,Victoria,4,0
569,desktop,Western Australia,1,0
569,desktop,England,1,0
569,desktop,Auckland,2,0
569,mobile,Australian Capital Territory,1,0
569,mobile,New South Wales,16,0
569,mobile,Queensland,4,0
569,mobile,Victoria,8,0
569,mobile,Western Australia,1,0
569,tablet,New South Wales,1,0
569,tablet,Queensland,2,0
570,desktop,New South Wales,11,0
570,desktop,Queensland,1,0
570,desktop,South Australia,1,0
570,desktop,Victoria,5,0
570,mobile,New South Wales,5,0
570,mobile,Queensland,5,0
570,mobile,South Australia,3,0
570,mobile,Victoria,8,187
570,mobile,North Holland,1,0
570,mobile,Auckland,1,0
570,mobile,Waikato,2,0
570,tablet,New South Wales,3,0
571,desktop,Australian Capital Territory,2,0
571,desktop,New South Wales,8,639.97
571,desktop,Queensland,1,0
571,desktop,Victoria,12,0
571,desktop,Western Australia,2,0
571,desktop,England,1,0
571,desktop,Florida,1,0
571,mobile,New South Wales,8,0
571,mobile,Queensland,5,0
571,mobile,Victoria,8,0
571,mobile,Arkansas,1,0
571,mobile,California,1,270
571,mobile,South-East District,1,0
571,tablet,New South Wales,4,571
572,desktop,New South Wales,9,355
572,desktop,Queensland,1,0
572,desktop,South Australia,1,0
572,desktop,Victoria,11,0
572,desktop,Western Australia,1,97
572,desktop,Manawatu-Wanganui,1,0
572,mobile,New South Wales,1,0
572,mobile,Queensland,1,0
572,mobile,South Australia,1,0
572,mobile,Victoria,8,0
572,mobile,Western Australia,2,0
572,mobile,Florida,1,0
572,tablet,New South Wales,2,99
572,tablet,Queensland,1,0
572,tablet,Victoria,1,0
573,desktop,New South Wales,13,0
573,desktop,Queensland,6,0
573,desktop,Victoria,7,0
573,desktop,Western Australia,2,0
573,desktop,Northland,1,0
573,mobile,New South Wales,11,0
573,mobile,Queensland,7,0
573,mobile,Victoria,10,0
573,mobile,Auckland,1,0
573,tablet,New South Wales,1,0
574,desktop,New South Wales,9,0
574,desktop,Queensland,1,0
574,desktop,Victoria,2,0
574,desktop,New York,1,0
574,desktop,Marlborough,1,0
574,mobile,New South Wales,6,0
574,mobile,Queensland,2,0
574,mobile,South Australia,1,0
574,mobile,Victoria,8,0
574,mobile,Hawke's Bay,1,0
574,mobile,Sindh,1,0
574,tablet,New South Wales,1,0
574,tablet,Western Australia,1,0
574,tablet,England,1,0
575,desktop,New South Wales,10,0
575,desktop,Queensland,4,0
575,desktop,Victoria,8,100
575,desktop,England,1,0
575,desktop,Auckland,1,0
575,desktop,New York,1,0
575,desktop,Wellington,1,0
575,mobile,New South Wales,15,0
575,mobile,Queensland,3,250
575,mobile,Victoria,13,0
575,mobile,Ontario,1,0
575,mobile,Sindh,1,0
575,tablet,New South Wales,1,0
575,tablet,Queensland,1,0
575,tablet,Victoria,1,0
576,desktop,New South Wales,3,0
576,desktop,Queensland,2,0
576,desktop,South Australia,1,0
576,desktop,Victoria,6,65
576,desktop,Auckland,1,0
576,mobile,New South Wales,11,0
576,mobile,Queensland,6,0
576,mobile,Victoria,10,0
576,mobile,Western Australia,1,0
576,tablet,New South Wales,1,0
576,tablet,Queensland,1,0
576,tablet,Victoria,2,0
576,tablet,Western Australia,1,0
576,tablet,England,1,0
577,desktop,New South Wales,6,0
577,desktop,Queensland,4,0
577,desktop,South Australia,1,0
577,desktop,Victoria,6,0
577,desktop,New Jersey,1,0
577,desktop,Nelson,1,0
577,mobile,New South Wales,10,0
577,mobile,Queensland,3,0
577,mobile,South Australia,1,0
577,mobile,Tasmania,1,0
577,mobile,Victoria,4,0
577,mobile,Western Australia,1,0
577,mobile,England,1,0
577,mobile,Auckland,1,0
577,tablet,New South Wales,1,0
577,tablet,South Australia,1,0
577,tablet,Victoria,1,0
577,tablet,England,1,0
578,desktop,(not set),1,0
578,desktop,New South Wales,10,0
578,desktop,Queensland,2,0
578,desktop,Victoria,11,0
578,desktop,England,1,0
578,desktop,Oregon,1,0
578,desktop,Waikato,1,0
578,mobile,New South Wales,6,0
578,mobile,Queensland,3,0
578,mobile,Tasmania,1,0
578,mobile,Victoria,9,0
578,tablet,South Australia,1,0
578,tablet,Victoria,2,0
579,desktop,(not set),2,0
579,desktop,Australian Capital Territory,1,0
579,desktop,New South Wales,13,0
579,desktop,Queensland,3,0
579,desktop,Victoria,6,260
579,desktop,Auckland,1,0
579,desktop,New Jersey,1,0
579,desktop,Wisconsin,1,0
579,mobile,New South Wales,9,0
579,mobile,Queensland,3,0
579,mobile,South Australia,2,0
579,mobile,Victoria,9,0
579,mobile,Western Australia,1,0
579,mobile,Ontario,1,0
579,mobile,Wellington,1,0
579,tablet,New South Wales,1,0
579,tablet,Queensland,2,0
579,tablet,Wellington,1,0
580,desktop,New South Wales,10,230
580,desktop,Queensland,2,0
580,desktop,South Australia,1,0
580,desktop,Victoria,8,0
580,desktop,Auckland,1,0
580,desktop,New Jersey,1,0
580,mobile,New South Wales,6,0
580,mobile,Queensland,1,130
580,mobile,South Australia,2,0
580,mobile,Victoria,8,0
580,mobile,England,1,0
580,mobile,Arizona,1,0
580,tablet,New South Wales,3,0
580,tablet,Victoria,1,0
581,desktop,(not set),1,0
581,desktop,Australian Capital Territory,1,0
581,desktop,New South Wales,8,110
581,desktop,Queensland,1,0
581,desktop,Tasmania,1,0
581,desktop,Victoria,6,264
581,desktop,Western Australia,1,0
581,desktop,Florida,1,0
581,desktop,Canterbury,1,0
581,mobile,New South Wales,8,0
581,mobile,Queensland,2,0
581,mobile,Victoria,8,0
581,mobile,Western Australia,1,0
581,mobile,Ontario,1,0
581,mobile,Auckland,1,0
581,mobile,District of Columbia,1,0
581,tablet,New South Wales,0,995
581,tablet,Victoria,1,0
582,desktop,Australian Capital Territory,1,0
582,desktop,New South Wales,9,483
582,desktop,Queensland,2,0
582,desktop,Tasmania,1,0
582,desktop,Victoria,4,0
582,desktop,Western Australia,1,0
582,desktop,Andalusia,1,0
582,desktop,Maharashtra,1,0
582,desktop,Auckland,1,0
582,desktop,Canterbury,1,0
582,mobile,New South Wales,4,0
582,mobile,Queensland,3,0
582,mobile,Victoria,8,0
582,mobile,Auckland,1,0
582,mobile,District of Columbia,1,0
582,tablet,Queensland,2,0
582,tablet,Victoria,2,0
582,tablet,Maine,0,90
583,desktop,(not set),1,0
583,desktop,Australian Capital Territory,1,0
583,desktop,New South Wales,9,524
583,desktop,South Australia,1,0
583,desktop,Victoria,9,0
583,mobile,New South Wales,6,360.69
583,mobile,Queensland,2,0
583,mobile,South Australia,1,0
583,mobile,Victoria,6,168.3
583,mobile,Ontario,1,0
583,tablet,New South Wales,2,0
583,tablet,Victoria,2,0
584,desktop,New South Wales,13,139
584,desktop,Queensland,4,0
584,desktop,South Australia,1,0
584,desktop,Victoria,7,0
584,desktop,Western Australia,2,0
584,desktop,Auckland,1,0
584,desktop,Maryland,1,0
584,desktop,Pennsylvania,1,0
584,desktop,Washington,1,0
584,mobile,New South Wales,7,0
584,mobile,Queensland,1,0
584,mobile,Victoria,3,0
584,mobile,Western Australia,1,0
584,tablet,Queensland,1,0
584,tablet,Western Australia,1,0
584,tablet,Nova Scotia,1,0
584,tablet,Georgia,1,0
585,desktop,New South Wales,8,0
585,desktop,Queensland,4,0
585,desktop,South Australia,1,0
585,desktop,Victoria,9,0
585,desktop,Western Australia,1,0
585,desktop,Auckland,1,0
585,desktop,Illinois,1,0
585,mobile,New South Wales,8,0
585,mobile,Queensland,7,0
585,mobile,Victoria,4,0
585,tablet,Victoria,1,0
585,tablet,Vermont,1,0
586,desktop,Australian Capital Territory,1,0
586,desktop,New South Wales,9,0
586,desktop,Queensland,2,0
586,desktop,South Australia,1,0
586,desktop,Victoria,7,95
586,desktop,Ohio,1,0
586,desktop,Northern Mindanao,1,0
586,mobile,New South Wales,9,270
586,mobile,Queensland,6,0
586,mobile,South Australia,1,0
586,mobile,Victoria,2,0
586,mobile,Western Australia,1,0
586,tablet,(not set),1,0
586,tablet,New South Wales,1,0
586,tablet,Victoria,2,0
587,desktop,Australian Capital Territory,1,0
587,desktop,New South Wales,6,386
587,desktop,Northern Territory,1,0
587,desktop,Queensland,3,0
587,desktop,Victoria,4,138
587,desktop,Auckland,4,0
587,mobile,New South Wales,11,0
587,mobile,Queensland,2,0
587,mobile,Victoria,4,0
587,mobile,Western Australia,1,0
587,mobile,Auckland,2,0
587,mobile,Otago,1,0
587,tablet,Queensland,1,0
587,tablet,Victoria,1,0
588,desktop,New South Wales,6,0
588,desktop,Queensland,2,0
588,desktop,Tasmania,0,295
588,desktop,Victoria,8,84
588,desktop,Western Australia,1,0
588,desktop,Auckland,1,0
588,mobile,New South Wales,8,106
588,mobile,Queensland,2,0
588,mobile,South Australia,1,0
588,mobile,Victoria,7,0
588,mobile,Western Australia,1,0
588,tablet,England,1,0
589,desktop,Australian Capital Territory,1,0
589,desktop,New South Wales,11,0
589,desktop,Queensland,3,0
589,desktop,Victoria,3,208.99
589,desktop,Western Australia,2,0
589,desktop,England,1,0
589,desktop,Auckland,2,0
589,mobile,New South Wales,9,0
589,mobile,Queensland,3,0
589,mobile,Victoria,11,0
589,mobile,Western Australia,1,0
589,mobile,Bavaria,1,0
589,tablet,Queensland,2,0
589,tablet,Victoria,2,0
590,desktop,Australian Capital Territory,1,0
590,desktop,New South Wales,11,80
590,desktop,Queensland,2,0
590,desktop,Victoria,6,0
590,desktop,Auckland,1,0
590,desktop,Wellington,1,0
590,mobile,New South Wales,5,0
590,mobile,Queensland,5,0
590,mobile,Victoria,10,0
590,mobile,Western Australia,2,0
590,mobile,Auckland,1,0
590,tablet,New South Wales,2,0
590,tablet,Victoria,2,0
591,desktop,New South Wales,10,0
591,desktop,Queensland,2,0
591,desktop,South Australia,1,0
591,desktop,Victoria,8,158.04
591,desktop,Western Australia,3,0
591,desktop,England,1,0
591,mobile,New South Wales,9,0
591,mobile,Queensland,6,0
591,mobile,South Australia,1,0
591,mobile,Victoria,9,0
591,mobile,Western Australia,1,0
591,tablet,Western Australia,1,0
591,tablet,Canterbury,1,0
592,desktop,New South Wales,12,440
592,desktop,Queensland,3,0
592,desktop,Victoria,9,187
592,desktop,Western Australia,1,0
592,mobile,New South Wales,3,0
592,mobile,Queensland,2,0
592,mobile,South Australia,1,0
592,mobile,Victoria,5,0
592,mobile,England,1,0
592,mobile,California,1,0
592,tablet,New South Wales,1,0
592,tablet,Queensland,2,0
592,tablet,Victoria,2,0
593,desktop,New South Wales,16,0
593,desktop,Queensland,1,114
593,desktop,South Australia,1,0
593,desktop,Victoria,11,200.59
593,desktop,Western Australia,1,0
593,desktop,New Jersey,1,0
593,mobile,New South Wales,5,0
593,mobile,Queensland,3,0
593,mobile,Victoria,4,0
593,mobile,Western Australia,1,0
593,tablet,Australian Capital Territory,1,0
593,tablet,New South Wales,1,59
593,tablet,South Australia,1,0
593,tablet,Victoria,1,0
593,tablet,Auckland,1,0
594,desktop,Australian Capital Territory,1,0
594,desktop,New South Wales,14,150
594,desktop,Queensland,3,0
594,desktop,South Australia,2,0
594,desktop,Victoria,5,103
594,desktop,Western Australia,1,0
594,desktop,Auckland,1,0
594,mobile,New South Wales,8,0
594,mobile,Queensland,1,0
594,mobile,Victoria,10,0
594,mobile,Western Australia,2,0
594,mobile,Otago,1,0
594,tablet,New South Wales,1,0
594,tablet,Victoria,3,0
595,desktop,New South Wales,19,0
595,desktop,Victoria,5,287
595,desktop,New York,1,0
595,mobile,New South Wales,9,0
595,mobile,Victoria,9,74
595,mobile,Western Australia,5,0
595,tablet,Victoria,3,0
596,desktop,New South Wales,9,0
596,desktop,Queensland,1,0
596,desktop,South Australia,1,461
596,desktop,Victoria,6,36
596,desktop,Western Australia,2,0
596,desktop,Catalonia,1,0
596,desktop,Auckland,1,0
596,desktop,Virginia,1,0
596,desktop,Southland,1,0
596,mobile,Australian Capital Territory,1,0
596,mobile,New South Wales,11,0
596,mobile,Victoria,9,0
596,mobile,Western Australia,2,0
596,mobile,Auckland,1,0
596,mobile,Florida,1,0
596,tablet,New South Wales,4,0
596,tablet,Queensland,2,0
596,tablet,Victoria,1,0
597,desktop,New South Wales,12,0
597,desktop,Queensland,3,0
597,desktop,Victoria,11,0
597,desktop,Western Australia,1,0
597,desktop,Auckland,1,0
597,desktop,Washington,1,0
597,mobile,New South Wales,8,0
597,mobile,Queensland,4,0
597,mobile,Victoria,1,0
597,tablet,New South Wales,1,0
597,tablet,Victoria,2,0
598,desktop,New South Wales,8,589
598,desktop,Queensland,4,0
598,desktop,South Australia,2,0
598,desktop,Victoria,8,542
598,desktop,England,1,0
598,desktop,Massachusetts,1,0
598,mobile,New South Wales,10,0
598,mobile,Queensland,11,0
598,mobile,South Australia,3,0
598,mobile,Victoria,12,0
598,mobile,Western Australia,1,0
598,mobile,Auckland,1,0
598,tablet,New South Wales,1,0
598,tablet,South Australia,1,0
598,tablet,Victoria,1,0
598,tablet,England,1,0
599,desktop,New South Wales,12,0
599,desktop,Queensland,4,0
599,desktop,South Australia,1,0
599,desktop,Victoria,9,0
599,desktop,Illinois,1,0
599,mobile,New South Wales,6,0
599,mobile,Queensland,4,0
599,mobile,Victoria,3,0
599,mobile,Western Australia,3,0
599,mobile,England,1,0
599,tablet,New South Wales,3,0
599,tablet,Victoria,3,0
600,desktop,New South Wales,14,0
600,desktop,Queensland,6,0
600,desktop,Victoria,4,0
600,desktop,Auckland,2,0
600,desktop,Bay Of Plenty,1,0
600,desktop,Virginia,1,0
600,mobile,New South Wales,7,0
600,mobile,Queensland,5,0
600,mobile,Victoria,7,101.31
600,mobile,Western Australia,1,0
600,tablet,New South Wales,1,0
600,tablet,Victoria,1,0
601,desktop,Australian Capital Territory,1,0
601,desktop,New South Wales,9,206
601,desktop,Queensland,5,605
601,desktop,South Australia,3,0
601,desktop,Tasmania,1,0
601,desktop,Victoria,9,0
601,desktop,Western Australia,1,0
601,desktop,Auckland,1,0
601,mobile,New South Wales,7,0
601,mobile,Queensland,7,0
601,mobile,South Australia,2,0
601,mobile,Victoria,9,0
601,mobile,Western Australia,4,0
601,mobile,Auckland,1,0
601,mobile,California,1,0
601,mobile,Wellington,1,0
601,tablet,New South Wales,2,99
601,tablet,Victoria,1,0
602,desktop,New South Wales,10,0
602,desktop,South Australia,1,0
602,desktop,Victoria,16,0
602,desktop,Western Australia,1,0
602,desktop,Auckland,2,0
602,desktop,Manawatu-Wanganui,1,0
602,mobile,New South Wales,5,0
602,mobile,Queensland,5,0
602,mobile,Victoria,6,0
602,mobile,Western Australia,1,0
602,mobile,England,1,0
602,mobile,Hawke's Bay,1,0
602,tablet,Victoria,1,0
602,tablet,Louisiana,1,0
603,desktop,Australian Capital Territory,1,0
603,desktop,New South Wales,13,0
603,desktop,Queensland,6,0
603,desktop,Victoria,8,185
603,desktop,Auckland,1,0
603,desktop,Metro Manila,1,0
603,mobile,New South Wales,7,0
603,mobile,Queensland,6,0
603,mobile,South Australia,2,0
603,mobile,Victoria,6,0
603,mobile,Otago,1,0
603,tablet,Australian Capital Territory,2,0
603,tablet,New South Wales,1,0
604,desktop,(not set),1,0
604,desktop,Australian Capital Territory,1,0
604,desktop,New South Wales,8,0
604,desktop,Queensland,3,0
604,desktop,Victoria,4,0
604,desktop,Western Australia,1,0
604,desktop,Canterbury,1,0
604,mobile,Australian Capital Territory,1,0
604,mobile,New South Wales,6,0
604,mobile,Queensland,1,0
604,mobile,South Australia,1,0
604,mobile,Victoria,9,0
604,mobile,Western Australia,1,0
604,mobile,Ontario,1,0
604,mobile,England,2,0
604,mobile,Scotland,1,0
604,mobile,Canterbury,1,0
604,tablet,Australian Capital Territory,3,0
604,tablet,New South Wales,1,0
604,tablet,Queensland,1,0
605,desktop,Australian Capital Territory,1,0
605,desktop,New South Wales,8,0
605,desktop,Queensland,5,139
605,desktop,South Australia,2,0
605,desktop,Victoria,6,0
605,mobile,New South Wales,7,0
605,mobile,Queensland,2,0
605,mobile,Victoria,5,0
605,mobile,Ontario,1,0
605,mobile,Karnataka,1,0
605,mobile,Auckland,1,0
605,tablet,New South Wales,1,0
605,tablet,Queensland,1,0
605,tablet,Victoria,1,0
606,desktop,New South Wales,8,0
606,desktop,Queensland,5,0
606,desktop,South Australia,3,0
606,desktop,Victoria,8,0
606,desktop,Quebec,1,0
606,desktop,Bay Of Plenty,1,0
606,desktop,Waikato,1,0
606,mobile,New South Wales,5,0
606,mobile,Queensland,3,0
606,mobile,South Australia,4,0
606,mobile,Victoria,5,0
606,mobile,Connecticut,1,0
606,mobile,Georgia,1,0
606,tablet,New South Wales,2,0
606,tablet,Victoria,1,0
607,desktop,New South Wales,10,0
607,desktop,Queensland,2,0
607,desktop,South Australia,2,0
607,desktop,Victoria,6,0
607,desktop,Auckland,2,0
607,desktop,New Jersey,1,0
607,mobile,New South Wales,6,0
607,mobile,Queensland,8,0
607,mobile,Victoria,16,0
607,mobile,Western Australia,2,0
607,tablet,New South Wales,1,0
607,tablet,Queensland,1,0
608,desktop,(not set),1,0
608,desktop,New South Wales,8,0
608,desktop,Queensland,4,0
608,desktop,South Australia,2,0
608,desktop,Victoria,16,0
608,desktop,Western Australia,2,0
608,desktop,Auckland,2,0
608,desktop,Illinois,0,200
608,mobile,New South Wales,7,0
608,mobile,Queensland,6,0
608,mobile,Victoria,7,0
608,mobile,Western Australia,3,0
608,tablet,New South Wales,1,0
608,tablet,Victoria,1,0
608,tablet,Andalusia,1,0
609,desktop,New South Wales,12,175
609,desktop,Queensland,3,0
609,desktop,Victoria,5,0
609,desktop,England,1,0
609,mobile,New South Wales,8,355
609,mobile,Queensland,3,0
609,mobile,South Australia,2,0
609,mobile,Victoria,3,0
609,mobile,Western Australia,1,0
609,mobile,North Rhine-Westphalia,1,0
609,mobile,England,1,0
609,mobile,Auckland,1,0
609,tablet,New South Wales,1,0
609,tablet,Queensland,1,0
609,tablet,Victoria,1,0
609,tablet,Canterbury,1,0
610,desktop,Australian Capital Territory,3,0
610,desktop,New South Wales,11,675
610,desktop,Queensland,2,0
610,desktop,Victoria,2,250
610,mobile,New South Wales,11,0
610,mobile,Queensland,4,0
610,mobile,South Australia,3,0
610,mobile,Victoria,7,0
610,tablet,New South Wales,2,0
610,tablet,Nova Scotia,1,0
611,desktop,New South Wales,8,0
611,desktop,Queensland,7,0
611,desktop,South Australia,1,0
611,desktop,Victoria,5,0
611,desktop,Ontario,2,0
611,mobile,Australian Capital Territory,1,0
611,mobile,New South Wales,6,0
611,mobile,Queensland,2,0
611,mobile,South Australia,2,0
611,mobile,Victoria,4,0
611,mobile,England,1,0
611,mobile,Wyoming,1,0
611,mobile,Grand Casablanca,1,0
611,tablet,Queensland,3,0
611,tablet,Tasmania,1,0
611,tablet,Western Australia,1,0
612,desktop,New South Wales,5,0
612,desktop,Queensland,1,0
612,desktop,Victoria,6,0
612,desktop,Western Australia,1,0
612,desktop,Auckland,1,0
612,mobile,New South Wales,6,0
612,mobile,Queensland,5,0
612,mobile,Victoria,8,85
612,mobile,Western Australia,4,0
612,tablet,Queensland,1,0
612,tablet,Victoria,1,0
612,tablet,Auckland,1,0
612,tablet,Texas,1,0
613,desktop,New South Wales,12,0
613,desktop,Queensland,3,293.93
613,desktop,South Australia,2,0
613,desktop,Victoria,6,74
613,desktop,Western Australia,1,0
613,desktop,Auckland,2,0
613,desktop,Canterbury,1,0
613,mobile,New South Wales,10,0
613,mobile,Queensland,8,0
613,mobile,South Australia,1,0
613,mobile,Victoria,6,0
613,tablet,New South Wales,2,0
613,tablet,Queensland,1,0
613,tablet,Victoria,1,0
614,desktop,(not set),1,0
614,desktop,Australian Capital Territory,2,0
614,desktop,New South Wales,10,0
614,desktop,Queensland,2,0
614,desktop,South Australia,2,0
614,desktop,Tasmania,1,0
614,desktop,Victoria,8,0
614,desktop,Western Australia,2,0
614,mobile,New South Wales,8,0
614,mobile,Queensland,8,0
614,mobile,Victoria,13,0
614,mobile,Western Australia,1,0
614,mobile,Pennsylvania,1,0
614,tablet,Victoria,1,0
615,desktop,Australian Capital Territory,1,0
615,desktop,New South Wales,20,506
615,desktop,Queensland,4,0
615,desktop,South Australia,1,0
615,desktop,Victoria,4,644
615,desktop,Western Australia,2,0
615,desktop,England,1,0
615,desktop,District of Columbia,1,0
615,mobile,New South Wales,10,0
615,mobile,Queensland,2,0
615,mobile,Victoria,9,529.97
615,mobile,Western Australia,1,0
615,tablet,New South Wales,1,0
615,tablet,Victoria,0,297
616,desktop,(not set),1,0
616,desktop,New South Wales,9,0
616,desktop,Queensland,4,0
616,desktop,Victoria,14,136.77
616,desktop,Western Australia,1,0
616,desktop,Auckland,1,0
616,desktop,California,1,0
616,mobile,New South Wales,9,0
616,mobile,Queensland,2,0
616,mobile,Victoria,7,0
616,tablet,(not set),1,0
616,tablet,New South Wales,1,0
616,tablet,Queensland,1,0
617,desktop,(not set),2,0
617,desktop,Australian Capital Territory,2,0
617,desktop,New South Wales,9,198
617,desktop,Queensland,4,0
617,desktop,Victoria,6,716
617,desktop,Western Australia,2,0
617,desktop,England,1,0
617,desktop,Auckland,1,0
617,desktop,Wellington,1,0
617,mobile,Australian Capital Territory,1,0
617,mobile,New South Wales,16,0
617,mobile,Queensland,8,0
617,mobile,Victoria,14,73
617,mobile,Western Australia,2,0
617,mobile,Auckland,1,0
617,tablet,South Australia,2,0
617,tablet,Victoria,1,0
