# ----------------------------------------
# redballoon.com.au (Office Excluded)
# New Custom Report
# 20171211-20171211
# ----------------------------------------

Minute Index,Device Category,Region,Sessions,Revenue
000159,mobile,Western Australia,1,A$0.00
000159,mobile,Massachusetts,1,A$0.00
000160,desktop,Western Australia,2,A$0.00
000160,desktop,Wales,1,A$0.00
000160,mobile,Victoria,1,A$0.00
000160,mobile,Quebec,1,A$0.00
000160,mobile,Michigan,1,A$0.00
000160,mobile,Texas,1,A$0.00
000161,desktop,New South Wales,1,A$0.00
000161,desktop,Victoria,1,A$0.00
000161,mobile,Australian Capital Territory,1,A$0.00
000161,mobile,Western Australia,1,A$0.00
000161,tablet,Northern Territory,1,A$0.00
000161,tablet,England,1,A$0.00
000162,desktop,Victoria,1,A$0.00
000162,desktop,Western Australia,1,A$0.00
000162,desktop,Selangor,1,A$0.00
000162,mobile,New South Wales,2,A$0.00
000163,mobile,Victoria,1,A$0.00
000163,mobile,Western Australia,1,A$0.00
000163,mobile,England,1,A$0.00
000163,tablet,Western Australia,1,A$0.00
000164,desktop,Queensland,1,A$0.00
000164,desktop,England,1,A$0.00
000164,mobile,(not set),1,A$0.00
000164,mobile,Victoria,1,A$0.00
000164,mobile,Ontario,1,A$0.00
000165,desktop,Victoria,1,A$0.00
000165,mobile,Queensland,1,A$0.00
000165,mobile,Victoria,1,A$0.00
000165,mobile,Ontario,1,A$0.00
000165,tablet,Victoria,1,A$0.00
000165,tablet,Western Australia,1,A$0.00
000165,tablet,Nova Scotia,1,A$0.00
000165,tablet,Scotland,1,A$0.00
000166,desktop,Western Australia,4,A$0.00
000166,mobile,Australian Capital Territory,1,A$0.00
000166,mobile,New South Wales,1,A$0.00
000166,mobile,Lombardy,1,A$0.00
000167,desktop,Western Australia,1,A$0.00
000168,desktop,Western Australia,1,A$0.00
000168,mobile,Western Australia,2,A$0.00
000168,mobile,New York,1,A$0.00
000168,tablet,Queensland,1,A$0.00
000169,desktop,South Australia,1,A$0.00
000169,desktop,Victoria,1,A$0.00
000169,mobile,New South Wales,1,A$0.00
000169,tablet,Queensland,1,A$0.00
000169,tablet,England,2,A$0.00
000170,desktop,South Australia,1,A$0.00
000170,desktop,England,2,A$87.13
000170,desktop,Wales,1,A$0.00
000170,desktop,Pennsylvania,1,A$0.00
000170,mobile,New South Wales,2,A$0.00
000170,mobile,England,1,A$0.00
000170,tablet,Queensland,1,A$0.00
000171,desktop,Ontario,1,A$0.00
000171,desktop,England,2,A$0.00
000171,mobile,Western Australia,2,A$0.00
000171,mobile,Brussels,1,A$0.00
000171,tablet,Queensland,1,A$0.00
000171,tablet,England,1,A$0.00
000172,desktop,Western Australia,1,A$0.00
000172,desktop,Wales,1,A$0.00
000172,mobile,Western Australia,1,A$0.00
000172,mobile,England,1,A$0.00
000172,mobile,Massachusetts,1,A$0.00
000172,tablet,England,1,A$0.00
000173,desktop,Western Australia,2,A$0.00
000173,desktop,England,3,A$0.00
000173,mobile,Western Australia,1,A$0.00
000173,tablet,Colorado,1,A$0.00
000173,tablet,South Dakota,1,A$0.00
000174,desktop,England,2,A$0.00
000174,desktop,Auckland,1,A$0.00
000174,desktop,Attica,1,A$0.00
000174,mobile,England,1,A$0.00
000174,mobile,Uttar Pradesh,1,A$0.00
000175,desktop,Bangkok,1,A$0.00
000175,mobile,Queensland,1,A$0.00
000175,mobile,Kerala,1,A$0.00
000175,tablet,England,1,A$0.00
000175,tablet,Scotland,1,A$0.00
000176,desktop,Queensland,1,A$0.00
000176,desktop,Victoria,1,A$346.00
000176,desktop,England,1,A$0.00
000176,mobile,New South Wales,2,A$0.00
000176,mobile,Queensland,3,A$0.00
000176,mobile,South Australia,2,A$0.00
000176,mobile,England,1,A$0.00
000177,desktop,England,0,A$87.13
000177,mobile,New South Wales,1,A$0.00
000177,mobile,Queensland,3,A$0.00
000177,mobile,Western Australia,1,A$0.00
000177,mobile,Georgia,1,A$0.00
000178,desktop,Victoria,1,A$0.00
000178,mobile,New South Wales,2,A$0.00
000179,mobile,New South Wales,1,A$0.00
000179,mobile,Victoria,1,A$0.00
000179,mobile,Western Australia,1,A$0.00
000180,desktop,England,1,A$250.00
000180,desktop,Florida,1,A$0.00
000180,mobile,Queensland,1,A$0.00
000180,mobile,Victoria,2,A$0.00
000180,mobile,England,1,A$0.00
000180,mobile,Idaho,1,A$0.00
000181,desktop,Western Australia,2,A$0.00
000181,desktop,Ontario,1,A$0.00
000181,mobile,Madhya Pradesh,1,A$0.00
000182,desktop,Western Australia,2,A$0.00
000182,desktop,England,1,A$0.00
000182,mobile,Australian Capital Territory,1,A$0.00
000182,mobile,New South Wales,3,A$0.00
000182,mobile,Western Australia,1,A$0.00
000182,mobile,Gujarat,1,A$0.00
000182,mobile,Punjab,1,A$0.00
000182,mobile,Sharjah,1,A$0.00
000182,tablet,England,1,A$0.00
000183,desktop,New South Wales,1,A$0.00
000183,desktop,Victoria,1,A$0.00
000183,mobile,New South Wales,1,A$0.00
000183,mobile,Queensland,1,A$0.00
000183,mobile,Delaware,1,A$0.00
000183,mobile,Amman Governorate,1,A$0.00
000184,mobile,Northern Territory,1,A$0.00
000184,mobile,England,1,A$0.00
000184,tablet,New South Wales,4,A$0.00
000185,desktop,Victoria,1,A$0.00
000185,mobile,Western Australia,1,A$0.00
000185,mobile,Kerala,1,A$0.00
000186,desktop,New South Wales,1,A$0.00
000186,desktop,England,3,A$0.00
000186,desktop,Scotland,1,A$0.00
000186,mobile,England,1,A$0.00
000187,desktop,New South Wales,1,A$0.00
000187,desktop,Victoria,1,A$0.00
000187,desktop,England,1,A$0.00
000187,mobile,New South Wales,1,A$0.00
000187,mobile,Auckland,1,A$0.00
000187,tablet,Western Australia,1,A$0.00
000188,desktop,Victoria,1,A$0.00
000188,desktop,Bangkok,1,A$0.00
000188,mobile,New South Wales,1,A$0.00
000188,mobile,Auckland,1,A$0.00
000188,tablet,England,1,A$0.00
000189,mobile,(not set),1,A$0.00
000189,mobile,New South Wales,1,A$0.00
000190,desktop,Victoria,1,A$0.00
000190,desktop,Central Visayas,1,A$0.00
000190,mobile,New South Wales,1,A$0.00
000190,mobile,Western Australia,2,A$0.00
000191,desktop,England,0,A$126.00
000191,mobile,New South Wales,1,A$0.00
000191,mobile,Victoria,2,A$0.00
000192,desktop,(not set),1,A$0.00
000192,desktop,England,1,A$0.00
000192,tablet,England,1,A$0.00
000193,mobile,New South Wales,1,A$0.00
000193,mobile,England,2,A$0.00
000193,mobile,Bangkok,1,A$0.00
000193,mobile,Indiana,1,A$0.00
000193,tablet,England,1,A$0.00
000193,tablet,Arizona,1,A$0.00
000194,desktop,(not set),1,A$0.00
000194,desktop,Western Australia,1,A$0.00
000194,desktop,Wisconsin,1,A$0.00
000194,mobile,Victoria,1,A$0.00
000195,desktop,Victoria,1,A$0.00
000195,desktop,North Holland,1,A$0.00
000195,mobile,Victoria,2,A$0.00
000195,mobile,Auckland,1,A$0.00
000195,tablet,Victoria,2,A$0.00
000196,desktop,Queensland,1,A$0.00
000196,desktop,Victoria,1,A$0.00
000196,desktop,England,1,A$0.00
000196,mobile,New South Wales,1,A$0.00
000196,mobile,Victoria,1,A$0.00
000196,tablet,Victoria,2,A$0.00
000196,tablet,England,1,A$0.00
000196,tablet,Colorado,1,A$0.00
000197,desktop,Queensland,1,A$0.00
000197,desktop,England,1,A$0.00
000197,mobile,Victoria,1,A$0.00
000197,mobile,England,1,A$0.00
000197,tablet,Western Australia,1,A$0.00
000198,desktop,Victoria,1,A$0.00
000198,tablet,Scotland,1,A$0.00
000199,desktop,Pennsylvania,1,A$0.00
000199,desktop,County Dublin,1,A$0.00
000199,mobile,New South Wales,1,A$0.00
000199,mobile,Victoria,2,A$0.00
000199,mobile,Hesse,1,A$0.00
000199,tablet,Victoria,1,A$0.00
000200,desktop,England,1,A$0.00
000200,desktop,Mississippi,1,A$0.00
000200,mobile,New South Wales,2,A$0.00
000200,mobile,Victoria,3,A$0.00
000200,mobile,England,1,A$0.00
000200,mobile,North Holland,1,A$0.00
000200,mobile,Georgia,1,A$0.00
000201,desktop,Queensland,1,A$0.00
000201,desktop,England,1,A$0.00
000201,mobile,New South Wales,2,A$0.00
000201,mobile,Victoria,1,A$0.00
000201,mobile,England,1,A$0.00
000201,tablet,Western Australia,1,A$0.00
000202,desktop,Western Australia,1,A$0.00
000202,desktop,England,1,A$0.00
000202,mobile,New South Wales,1,A$0.00
000202,mobile,Victoria,1,A$0.00
000202,mobile,England,1,A$0.00
000202,tablet,England,1,A$0.00
000202,tablet,Michigan,1,A$0.00
000203,desktop,Hesse,1,A$0.00
000203,desktop,England,1,A$0.00
000203,mobile,New South Wales,1,A$0.00
000203,tablet,Victoria,3,A$0.00
000203,tablet,Pennsylvania,1,A$0.00
000204,mobile,Queensland,1,A$0.00
000204,mobile,Western Australia,1,A$0.00
000204,mobile,England,1,A$0.00
000205,desktop,Northland,1,A$0.00
000205,mobile,New South Wales,1,A$0.00
000205,mobile,Queensland,1,A$0.00
000205,mobile,Victoria,1,A$0.00
000205,mobile,California,1,A$0.00
000205,mobile,Massachusetts,1,A$0.00
000206,mobile,New South Wales,1,A$0.00
000206,mobile,South Australia,1,A$0.00
000206,mobile,Victoria,1,A$0.00
000206,mobile,Western Australia,1,A$0.00
000206,mobile,British Columbia,1,A$0.00
000207,mobile,Western Australia,1,A$0.00
000207,mobile,England,1,A$0.00
000207,mobile,Scotland,1,A$0.00
000207,mobile,New Hampshire,1,A$0.00
000208,mobile,Western Australia,1,A$0.00
000208,mobile,England,1,A$0.00
000208,tablet,(not set),1,A$0.00
000209,desktop,Catalonia,1,A$0.00
000209,mobile,(not set),1,A$0.00
000209,tablet,Western Australia,1,A$0.00
000209,tablet,England,1,A$0.00
000210,desktop,England,1,A$0.00
000210,desktop,Utrecht,1,A$0.00
000210,mobile,Western Australia,1,A$0.00
000210,mobile,England,1,A$0.00
000211,mobile,New South Wales,2,A$0.00
000212,desktop,New York,1,A$0.00
000212,mobile,New South Wales,1,A$0.00
000212,mobile,Queensland,1,A$0.00
000212,mobile,Idaho,2,A$0.00
000212,mobile,Otago,1,A$0.00
000212,tablet,Scotland,1,A$0.00
000213,desktop,(not set),1,A$0.00
000213,mobile,Western Australia,2,A$0.00
000213,mobile,England,1,A$0.00
000214,desktop,England,1,A$0.00
000214,mobile,Queensland,1,A$0.00
000214,mobile,England,1,A$0.00
000215,desktop,England,1,A$0.00
000215,mobile,Queensland,1,A$0.00
000215,mobile,Western Australia,1,A$0.00
000215,tablet,New South Wales,1,A$0.00
000216,desktop,New South Wales,1,A$0.00
000216,desktop,Victoria,1,A$0.00
000216,desktop,Western Cape,1,A$0.00
000216,mobile,Tennessee,1,A$0.00
000217,desktop,Ontario,2,A$0.00
000217,desktop,England,0,A$184.00
000217,desktop,Arkansas,1,A$0.00
000217,mobile,New South Wales,1,A$0.00
000217,mobile,Bangkok,1,A$0.00
000218,desktop,England,2,A$226.00
000218,desktop,Masovian Voivodeship,1,A$0.00
000218,mobile,Victoria,1,A$0.00
000218,mobile,Western Australia,2,A$0.00
000218,mobile,Jakarta,1,A$0.00
000218,tablet,Scotland,0,A$60.00
000219,mobile,Queensland,1,A$0.00
000219,mobile,Victoria,1,A$0.00
000219,mobile,Western Australia,1,A$0.00
000219,mobile,Catalonia,1,A$0.00
000220,desktop,County Dublin,0,A$96.00
000220,mobile,New South Wales,2,A$0.00
000221,desktop,Vaud,1,A$0.00
000221,desktop,(not set),1,A$0.00
000221,mobile,New South Wales,1,A$0.00
000221,mobile,Victoria,1,A$0.00
000221,mobile,Auckland,1,A$0.00
000221,mobile,Oregon,1,A$0.00
000222,desktop,Western Australia,1,A$0.00
000222,desktop,England,1,A$0.00
000222,mobile,New South Wales,1,A$0.00
000222,mobile,Queensland,2,A$0.00
000223,desktop,New South Wales,1,A$0.00
000223,desktop,Victoria,1,A$0.00
000223,desktop,England,1,A$0.00
000223,mobile,Victoria,1,A$0.00
000223,mobile,Dubai,1,A$0.00
000223,tablet,England,1,A$0.00
000224,desktop,District of Columbia,1,A$0.00
000224,mobile,New South Wales,1,A$0.00
000224,mobile,Western Australia,1,A$0.00
000224,tablet,Queensland,1,A$0.00
000225,desktop,Western Australia,1,A$0.00
000225,mobile,Western Australia,1,A$0.00
000225,mobile,California,1,A$0.00
000225,mobile,County Dublin,1,A$0.00
000226,desktop,New South Wales,1,A$0.00
000226,desktop,Western Australia,1,A$0.00
000226,desktop,England,2,A$0.00
000226,mobile,New South Wales,2,A$0.00
000226,mobile,Western Australia,1,A$0.00
000226,mobile,Wales,1,A$0.00
000226,mobile,North Carolina,1,A$0.00
000226,mobile,New York,1,A$0.00
000227,desktop,Scotland,1,A$0.00
000227,mobile,Ontario,1,A$0.00
000228,mobile,New South Wales,1,A$0.00
000229,desktop,North Denmark Region,1,A$0.00
000229,desktop,Muscat Governorate,1,A$0.00
000230,mobile,Queensland,1,A$0.00
000230,mobile,Victoria,1,A$0.00
000230,mobile,England,1,A$0.00
000230,mobile,Auckland,1,A$0.00
000230,tablet,Victoria,1,A$0.00
000230,tablet,Western Australia,1,A$0.00
000230,tablet,England,0,A$543.00
000231,desktop,England,1,A$0.00
000231,desktop,California,1,A$0.00
000231,mobile,Scotland,1,A$0.00
000231,mobile,Hokkaido,1,A$0.00
000231,mobile,Auckland,1,A$0.00
000231,mobile,Waikato,1,A$0.00
000231,mobile,County Dublin,1,A$0.00
000231,tablet,Queensland,1,A$0.00
000232,desktop,New South Wales,1,A$0.00
000232,desktop,Hesse,1,A$0.00
000232,mobile,Alberta,1,A$0.00
000232,tablet,England,1,A$0.00
000233,mobile,Western Australia,1,A$0.00
000233,mobile,Western Province,1,A$0.00
000234,mobile,British Columbia,1,A$0.00
000234,mobile,Canterbury,2,A$0.00
000234,tablet,New South Wales,1,A$0.00
000235,desktop,England,1,A$0.00
000235,desktop,Jarva County,1,A$0.00
000235,mobile,Victoria,3,A$0.00
000235,mobile,Western Australia,1,A$0.00
000236,desktop,New South Wales,1,A$0.00
000236,desktop,County Dublin,1,A$0.00
000236,mobile,New South Wales,3,A$0.00
000236,mobile,Auckland,1,A$0.00
000236,tablet,Mangystau Province,1,A$0.00
000237,desktop,(not set),1,A$0.00
000237,desktop,Victoria,1,A$0.00
000237,desktop,England,2,A$0.00
000237,desktop,Virginia,1,A$0.00
000237,mobile,Alberta,1,A$0.00
000237,mobile,Virginia,1,A$0.00
000238,desktop,Victoria,1,A$0.00
000238,desktop,Wales,1,A$0.00
000238,tablet,Victoria,1,A$0.00
000239,desktop,England,1,A$0.00
000239,desktop,Pennsylvania,1,A$0.00
000240,mobile,New South Wales,1,A$0.00
000240,mobile,Uttar Pradesh,1,A$0.00
000240,mobile,Bay Of Plenty,1,A$0.00
000241,desktop,England,1,A$0.00
000241,mobile,New South Wales,1,A$0.00
000242,desktop,England,3,A$0.00
000242,mobile,New South Wales,2,A$0.00
000242,mobile,Victoria,2,A$0.00
000242,mobile,Scotland,1,A$0.00
000242,mobile,Texas,1,A$0.00
000243,desktop,England,1,A$0.00
000244,mobile,Western Australia,1,A$0.00
000244,tablet,England,1,A$0.00
000244,tablet,Delhi,1,A$0.00
000245,desktop,Delhi,1,A$0.00
000245,mobile,Western Australia,2,A$0.00
000246,desktop,New South Wales,3,A$0.00
000246,mobile,Victoria,1,A$0.00
000246,mobile,England,1,A$0.00
000247,desktop,Saskatchewan,1,A$0.00
000247,desktop,Hamburg,1,A$0.00
000247,mobile,Victoria,2,A$0.00
000248,desktop,Wales,1,A$0.00
000248,desktop,Delhi,1,A$0.00
000248,mobile,New South Wales,1,A$0.00
000248,mobile,Delhi,1,A$0.00
000248,mobile,Canterbury,1,A$0.00
000248,tablet,England,1,A$0.00
000249,desktop,Scotland,1,A$0.00
000249,mobile,New South Wales,2,A$0.00
000249,mobile,Victoria,1,A$0.00
000249,mobile,Alabama,1,A$0.00
000249,mobile,California,1,A$0.00
000250,desktop,England,1,A$0.00
000250,mobile,Auckland,2,A$0.00
000250,tablet,Victoria,1,A$0.00
000250,tablet,England,1,A$0.00
000250,tablet,Scotland,1,A$0.00
000251,desktop,Ontario,1,A$0.00
000251,desktop,England,1,A$0.00
000251,mobile,New South Wales,1,A$0.00
000251,mobile,Victoria,1,A$0.00
000251,mobile,England,1,A$0.00
000251,mobile,Ohio,1,A$0.00
000252,desktop,England,1,A$0.00
000252,desktop,Minsk Region,1,A$0.00
000252,mobile,South Australia,2,A$0.00
000252,mobile,Victoria,1,A$0.00
000252,mobile,England,2,A$0.00
000252,mobile,Auckland,1,A$0.00
000252,tablet,Victoria,1,A$0.00
000253,desktop,Western Australia,1,A$0.00
000253,desktop,Ontario,1,A$0.00
000253,desktop,Brunei-Muara District,1,A$0.00
000253,mobile,South Australia,1,A$0.00
000254,desktop,Victoria,2,A$0.00
000254,desktop,Western Australia,1,A$0.00
000254,desktop,England,1,A$0.00
000254,mobile,Western Australia,1,A$0.00
000255,desktop,New York,1,A$0.00
000255,mobile,Karnataka,1,A$0.00
000255,mobile,Washington,1,A$0.00
000255,tablet,Arkansas,1,A$0.00
000255,tablet,Ohio,1,A$0.00
000256,desktop,County Kerry,1,A$0.00
000256,mobile,South Australia,2,A$0.00
000256,mobile,Scotland,1,A$0.00
000256,mobile,Bay Of Plenty,1,A$0.00
000258,desktop,New South Wales,2,A$0.00
000258,desktop,Western Australia,1,A$0.00
000258,desktop,South Sumatra,1,A$0.00
000258,mobile,Queensland,2,A$0.00
000258,mobile,England,1,A$0.00
000258,tablet,Queensland,1,A$0.00
000259,desktop,New South Wales,2,A$0.00
000259,desktop,Queensland,2,A$0.00
000259,desktop,England,1,A$103.34
000259,desktop,New York,1,A$0.00
000259,mobile,Queensland,1,A$0.00
000259,mobile,Western Australia,1,A$0.00
000259,mobile,England,1,A$0.00
000259,mobile,Pennsylvania,1,A$0.00
000260,desktop,New South Wales,1,A$0.00
000260,desktop,Ontario,0,A$335.00
000260,mobile,(not set),1,A$0.00
000260,mobile,Victoria,2,A$0.00
000260,mobile,England,0,A$70.00
000260,mobile,California,1,A$0.00
000261,desktop,Western Australia,0,A$206.67
000261,desktop,England,1,A$0.00
000262,desktop,Western Australia,1,A$0.00
000262,mobile,Victoria,1,A$0.00
000262,mobile,England,1,A$0.00
000262,mobile,Auckland,1,A$0.00
000263,mobile,Victoria,2,A$0.00
000263,tablet,Scotland,0,A$389.00
000264,mobile,New South Wales,2,A$0.00
000264,mobile,England,1,A$0.00
000264,mobile,Maryland,1,A$0.00
000264,tablet,England,1,A$0.00
000264,tablet,Hawke's Bay,1,A$0.00
000265,desktop,Ontario,1,A$0.00
000265,desktop,England,1,A$0.00
000265,mobile,New South Wales,2,A$0.00
000265,mobile,British Columbia,1,A$0.00
000265,mobile,Arizona,1,A$0.00
000265,mobile,Pennsylvania,1,A$0.00
000265,mobile,Virginia,1,A$0.00
000265,tablet,New South Wales,1,A$0.00
000266,desktop,Queensland,1,A$0.00
000266,mobile,Northern Territory,2,A$0.00
000266,mobile,Victoria,2,A$0.00
000266,mobile,Western Australia,1,A$0.00
000267,desktop,England,0,A$322.78
000267,desktop,Sofia City Province,1,A$0.00
000267,mobile,New South Wales,1,A$0.00
000267,mobile,South Australia,1,A$0.00
000267,mobile,Victoria,1,A$0.00
000267,mobile,Western Australia,1,A$0.00
000267,tablet,Victoria,1,A$0.00
000268,desktop,Federal Territory of Kuala Lumpur,1,A$0.00
000268,desktop,Canterbury,1,A$0.00
000268,mobile,New South Wales,2,A$0.00
000268,mobile,Queensland,1,A$0.00
000268,tablet,County Cork,1,A$0.00
000269,desktop,Wellington,1,A$0.00
000269,desktop,Muscat Governorate,1,A$0.00
000269,mobile,Rhineland-Palatinate,1,A$0.00
000269,tablet,(not set),1,A$0.00
000269,tablet,Western Australia,1,A$0.00
000270,desktop,England,1,A$0.00
000270,mobile,Ohio,1,A$0.00
000270,tablet,England,1,A$0.00
000271,desktop,Victoria,1,A$0.00
000271,desktop,England,1,A$0.00
000271,desktop,California,1,A$0.00
000271,mobile,New South Wales,1,A$0.00
000271,mobile,England,1,A$0.00
000271,mobile,Wellington,1,A$0.00
000272,mobile,New South Wales,1,A$0.00
000272,mobile,Quebec,1,A$0.00
000272,mobile,England,1,A$0.00
000272,mobile,Wellington,1,A$0.00
000273,desktop,New South Wales,1,A$0.00
000273,desktop,England,1,A$0.00
000273,mobile,New South Wales,4,A$0.00
000273,mobile,Queensland,1,A$0.00
000273,mobile,Canterbury,1,A$0.00
000273,tablet,England,1,A$0.00
000274,desktop,Queensland,0,A$95.00
000274,mobile,Victoria,1,A$0.00
000274,mobile,British Columbia,1,A$0.00
000275,desktop,Bavaria,1,A$0.00
000275,desktop,England,1,A$0.00
000275,tablet,Utah,1,A$0.00
000276,desktop,Victoria,2,A$0.00
000276,desktop,North Holland,1,A$0.00
000276,mobile,Victoria,1,A$0.00
000277,desktop,New Jersey,1,A$0.00
000277,mobile,England,1,A$0.00
000277,mobile,Hawke's Bay,1,A$0.00
000277,mobile,Tasman,1,A$0.00
000278,mobile,Victoria,1,A$0.00
000278,mobile,England,1,A$0.00
000279,desktop,(not set),1,A$0.00
000279,desktop,Managua Department,2,A$0.00
000279,mobile,Western Australia,1,A$0.00
000279,mobile,England,2,A$0.00
000279,mobile,Auckland,1,A$0.00
000279,tablet,New South Wales,1,A$0.00
000279,tablet,England,1,A$0.00
000280,desktop,England,1,A$0.00
000280,mobile,New South Wales,3,A$0.00
000280,mobile,Tennessee,1,A$0.00
000281,desktop,New South Wales,2,A$0.00
000281,mobile,New South Wales,1,A$0.00
000281,mobile,Queensland,1,A$0.00
000281,mobile,County Dublin,1,A$0.00
000282,desktop,England,1,A$0.00
000282,desktop,Florida,1,A$0.00
000282,mobile,Victoria,2,A$0.00
000282,mobile,England,1,A$0.00
000282,mobile,California,1,A$0.00
000283,desktop,England,1,A$0.00
000283,mobile,New South Wales,1,A$0.00
000283,mobile,Queensland,3,A$0.00
000283,mobile,Victoria,1,A$0.00
000283,mobile,England,1,A$0.00
000283,mobile,Auckland,1,A$0.00
000284,desktop,England,2,A$0.00
000284,desktop,Masovian Voivodeship,1,A$0.00
000284,mobile,New South Wales,2,A$0.00
000284,mobile,Victoria,2,A$0.00
000284,mobile,Alberta,1,A$0.00
000284,mobile,Minnesota,1,A$0.00
000285,desktop,England,0,A$84.00
000285,mobile,Victoria,0,A$449.00
000286,desktop,Santiago Metropolitan Region,1,A$0.00
000286,desktop,Arizona,1,A$0.00
000286,mobile,New South Wales,2,A$0.00
000286,mobile,Victoria,1,A$0.00
000286,mobile,Wales,1,A$0.00
000286,tablet,England,1,A$0.00
000287,mobile,Australian Capital Territory,2,A$0.00
000287,mobile,New South Wales,1,A$0.00
000287,mobile,Queensland,1,A$0.00
000287,mobile,Alabama,1,A$0.00
000288,desktop,Western Australia,2,A$0.00
000288,mobile,New South Wales,1,A$0.00
000288,mobile,Queensland,2,A$0.00
000288,mobile,Victoria,1,A$0.00
000288,tablet,New South Wales,1,A$0.00
000289,desktop,England,1,A$0.00
000289,mobile,New South Wales,2,A$0.00
000289,mobile,Queensland,2,A$0.00
000289,mobile,Western Australia,1,A$0.00
000289,mobile,Bavaria,1,A$0.00
000290,mobile,Queensland,1,A$0.00
000290,mobile,Victoria,1,A$0.00
000290,mobile,Arizona,1,A$0.00
000290,tablet,Florida,1,A$0.00
000291,desktop,England,1,A$0.00
000291,mobile,New South Wales,1,A$0.00
000291,tablet,(not set),1,A$0.00
000292,mobile,England,1,A$0.00
000292,mobile,(not set),1,A$0.00
000293,desktop,England,0,A$344.45
000293,mobile,Queensland,2,A$0.00
000293,mobile,Victoria,2,A$0.00
000293,mobile,California,1,A$0.00
000293,mobile,Brunei-Muara District,1,A$0.00
000294,desktop,Saint Petersburg,1,A$0.00
000294,mobile,New South Wales,1,A$0.00
000295,mobile,Victoria,1,A$0.00
000295,mobile,Canterbury,1,A$0.00
000295,tablet,Bucharest,1,A$0.00
000296,desktop,Virginia,1,A$0.00
000296,mobile,Metro Manila,1,A$0.00
000296,mobile,Otago,1,A$0.00
000297,desktop,Berlin,1,A$0.00
000297,desktop,England,1,A$0.00
000297,mobile,Australian Capital Territory,1,A$0.00
000297,mobile,Texas,1,A$0.00
000297,tablet,Dubai,1,A$0.00
000298,desktop,Abu Dhabi,1,A$0.00
000298,mobile,England,1,A$0.00
000298,tablet,Victoria,1,A$0.00
000299,mobile,Victoria,1,A$0.00
000299,mobile,Western Australia,1,A$0.00
000299,mobile,Wellington,1,A$0.00
000300,desktop,Skane County,1,A$0.00
000300,desktop,Arizona,1,A$0.00
000300,mobile,New South Wales,4,A$0.00
000300,mobile,Victoria,2,A$0.00
000300,mobile,England,2,A$0.00
000300,mobile,Manawatu-Wanganui,1,A$0.00
000301,desktop,New South Wales,1,A$0.00
000301,desktop,Baden-Wurttemberg,1,A$0.00
000301,mobile,New South Wales,2,A$0.00
000301,mobile,Queensland,1,A$0.00
000301,mobile,Hamburg,1,A$0.00
000302,desktop,England,1,A$0.00
000302,desktop,Virginia,1,A$0.00
000302,mobile,New South Wales,3,A$0.00
000302,mobile,England,1,A$0.00
000302,mobile,Rhode Island,1,A$0.00
000302,mobile,Manawatu-Wanganui,1,A$0.00
000302,tablet,Victoria,1,A$0.00
000303,desktop,Ontario,1,A$0.00
000303,desktop,Virginia,3,A$0.00
000303,mobile,New South Wales,4,A$0.00
000303,mobile,Victoria,2,A$0.00
000303,mobile,Taranaki,1,A$0.00
000303,tablet,(not set),1,A$0.00
000303,tablet,England,0,A$406.00
000303,tablet,Scotland,1,A$0.00
000304,desktop,England,1,A$0.00
000304,desktop,Virginia,1,A$0.00
000304,mobile,New South Wales,1,A$0.00
000304,mobile,Victoria,2,A$0.00
000304,mobile,England,1,A$0.00
000304,mobile,Canterbury,1,A$0.00
000305,mobile,(not set),1,A$0.00
000305,mobile,New South Wales,1,A$0.00
000305,mobile,Victoria,1,A$0.00
000305,mobile,England,1,A$0.00
000305,tablet,New South Wales,1,A$0.00
000306,desktop,Queensland,1,A$0.00
000306,mobile,New South Wales,2,A$0.00
000306,mobile,Victoria,1,A$0.00
000306,mobile,Ontario,1,A$0.00
000306,tablet,Victoria,1,A$0.00
000307,desktop,Virginia,1,A$0.00
000307,mobile,New South Wales,1,A$0.00
000307,mobile,Victoria,1,A$0.00
000307,mobile,England,1,A$0.00
000307,tablet,(not set),0,A$196.00
000308,desktop,England,1,A$0.00
000308,desktop,Maryland,1,A$0.00
000308,desktop,Virginia,1,A$0.00
000308,mobile,Queensland,2,A$0.00
000308,mobile,Victoria,1,A$0.00
000308,mobile,Tennessee,1,A$0.00
000308,tablet,(not set),1,A$0.00
000309,desktop,New South Wales,1,A$0.00
000309,desktop,Oregon,1,A$0.00
000309,mobile,New South Wales,2,A$0.00
000310,desktop,Queensland,1,A$0.00
000310,mobile,Queensland,1,A$0.00
000310,mobile,Berlin,1,A$0.00
000310,mobile,Abu Dhabi,1,A$0.00
000311,desktop,England,1,A$0.00
000311,mobile,New South Wales,3,A$0.00
000311,mobile,England,1,A$0.00
000311,mobile,Illinois,1,A$0.00
000311,tablet,Ontario,1,A$0.00
000312,desktop,Queensland,1,A$0.00
000312,desktop,England,1,A$119.00
000312,mobile,New South Wales,1,A$0.00
000312,mobile,England,1,A$0.00
000312,mobile,Wellington,1,A$0.00
000313,desktop,New South Wales,1,A$0.00
000313,desktop,Queensland,1,A$0.00
000313,mobile,New South Wales,3,A$0.00
000313,mobile,South Australia,1,A$0.00
000314,mobile,New South Wales,1,A$0.00
000314,mobile,South Australia,2,A$0.00
000314,mobile,Victoria,1,A$0.00
000314,tablet,England,1,A$0.00
000315,desktop,Vaud,1,A$0.00
000315,desktop,England,1,A$0.00
000315,mobile,New South Wales,1,A$0.00
