# ----------------------------------------
# redballoon.com.au (Office Excluded)
# New Custom Report
# 20171211-20171211
# ----------------------------------------

Minute Index,Device Category,Region,Sessions,Revenue
000618,mobile,South Australia,2,A$0.00
000618,mobile,Victoria,6,A$820.00
000618,mobile,Western Australia,1,A$0.00
000618,mobile,England,1,A$0.00
000618,tablet,New South Wales,1,A$155.00
000618,tablet,Gisborne,1,A$0.00
000619,desktop,Australian Capital Territory,3,A$0.00
000619,desktop,New South Wales,12,A$95.00
000619,desktop,Northern Territory,1,A$0.00
000619,desktop,Queensland,4,A$76.00
000619,desktop,Victoria,10,A$0.00
000619,desktop,Western Australia,2,A$0.00
000619,desktop,Ontario,1,A$0.00
000619,desktop,Auckland,3,A$0.00
000619,mobile,New South Wales,6,A$0.00
000619,mobile,Queensland,6,A$0.00
000619,mobile,Victoria,3,A$0.00
000619,mobile,Western Australia,1,A$0.00
000619,mobile,Auckland,1,A$0.00
000619,tablet,New South Wales,1,A$0.00
000619,tablet,Queensland,1,A$0.00
000619,tablet,Western Australia,1,A$96.00
000620,desktop,Australian Capital Territory,1,A$0.00
000620,desktop,New South Wales,11,A$0.00
000620,desktop,Queensland,3,A$0.00
000620,desktop,Victoria,9,A$0.00
000620,desktop,Western Australia,1,A$0.00
000620,desktop,Auckland,1,A$0.00
000620,desktop,Otago,1,A$0.00
000620,mobile,New South Wales,8,A$127.00
000620,mobile,Queensland,5,A$0.00
000620,mobile,Victoria,6,A$0.00
000620,mobile,Auckland,1,A$0.00
000620,tablet,Victoria,2,A$146.00
000621,desktop,New South Wales,14,A$355.00
000621,desktop,Northern Territory,1,A$0.00
000621,desktop,Queensland,3,A$0.00
000621,desktop,Victoria,9,A$100.00
000621,desktop,Western Australia,2,A$0.00
000621,desktop,Marlborough,1,A$0.00
000621,desktop,Otago,1,A$0.00
000621,mobile,New South Wales,8,A$0.00
000621,mobile,Queensland,5,A$0.00
000621,mobile,Victoria,15,A$0.00
000621,mobile,Western Australia,1,A$0.00
000621,mobile,Florida,1,A$0.00
000621,mobile,New Jersey,1,A$0.00
000621,mobile,County Dublin,1,A$0.00
000621,tablet,Victoria,3,A$0.00
000621,tablet,Iowa,1,A$0.00
000622,desktop,New South Wales,14,A$0.00
000622,desktop,Victoria,5,A$415.00
000622,desktop,Western Australia,3,A$0.00
000622,desktop,Colorado,1,A$0.00
000622,mobile,New South Wales,2,A$0.00
000622,mobile,Queensland,4,A$0.00
000622,mobile,South Australia,1,A$0.00
000622,mobile,Victoria,13,A$0.00
000622,mobile,Western Australia,2,A$0.00
000622,tablet,Victoria,7,A$0.00
000622,tablet,Western Australia,2,A$0.00
000623,desktop,New South Wales,8,A$757.00
000623,desktop,Northern Territory,1,A$0.00
000623,desktop,Queensland,4,A$0.00
000623,desktop,Victoria,7,A$0.00
000623,desktop,Auckland,1,A$0.00
000623,desktop,Arizona,1,A$0.00
000623,desktop,Illinois,1,A$0.00
000623,desktop,Wellington,1,A$0.00
000623,mobile,New South Wales,7,A$535.00
000623,mobile,Queensland,4,A$0.00
000623,mobile,South Australia,1,A$0.00
000623,mobile,Victoria,11,A$0.00
000623,mobile,Western Australia,5,A$0.00
000623,tablet,New South Wales,2,A$0.00
000623,tablet,Victoria,2,A$0.00
000623,tablet,Western Australia,1,A$0.00
000624,desktop,(not set),1,A$0.00
000624,desktop,New South Wales,11,A$771.00
000624,desktop,Queensland,4,A$0.00
000624,desktop,South Australia,2,A$0.00
000624,desktop,Victoria,7,A$482.00
000624,desktop,Auckland,2,A$0.00
000624,mobile,New South Wales,9,A$0.00
000624,mobile,Queensland,6,A$0.00
000624,mobile,South Australia,1,A$0.00
000624,mobile,Victoria,13,A$108.00
000624,mobile,Western Australia,1,A$0.00
000624,tablet,New South Wales,1,A$0.00
000624,tablet,Queensland,2,A$0.00
000624,tablet,Victoria,1,A$0.00
000625,desktop,New South Wales,7,A$0.00
000625,desktop,Queensland,5,A$0.00
000625,desktop,Victoria,12,A$0.00
000625,mobile,New South Wales,13,A$0.00
000625,mobile,Queensland,4,A$0.00
000625,mobile,Victoria,4,A$118.00
000625,mobile,Western Australia,7,A$0.00
000625,mobile,Indiana,1,A$0.00
000625,mobile,Massachusetts,1,A$0.00
000625,mobile,Ohio,1,A$0.00
000625,tablet,New South Wales,1,A$0.00
000625,tablet,Queensland,1,A$0.00
000625,tablet,Victoria,2,A$0.00
000626,desktop,New South Wales,13,A$0.00
000626,desktop,Queensland,1,A$0.00
000626,desktop,Victoria,9,A$66.00
000626,desktop,England,0,A$59.00
000626,desktop,Auckland,0,A$170.00
000626,mobile,New South Wales,5,A$0.00
000626,mobile,Queensland,5,A$0.00
000626,mobile,Victoria,9,A$0.00
000626,mobile,Ontario,1,A$0.00
000626,mobile,Auckland,1,A$0.00
000626,mobile,North Carolina,1,A$0.00
000626,tablet,New South Wales,1,A$0.00
000626,tablet,Victoria,3,A$0.00
000626,tablet,Western Australia,1,A$0.00
000627,desktop,New South Wales,6,A$0.00
000627,desktop,Queensland,6,A$0.00
000627,desktop,South Australia,1,A$0.00
000627,desktop,Victoria,12,A$0.00
000627,desktop,Berlin,1,A$0.00
000627,desktop,Auckland,1,A$0.00
000627,desktop,Lazio,1,A$0.00
000627,mobile,New South Wales,6,A$196.00
000627,mobile,Queensland,5,A$0.00
000627,mobile,South Australia,1,A$0.00
000627,mobile,Victoria,6,A$165.00
000627,mobile,California,1,A$0.00
000627,mobile,Canterbury,1,A$0.00
000627,tablet,Queensland,1,A$0.00
000627,tablet,South Australia,1,A$0.00
000627,tablet,Victoria,1,A$0.00
000628,desktop,New South Wales,6,A$0.00
000628,desktop,Queensland,4,A$0.00
000628,desktop,Victoria,12,A$0.00
000628,desktop,Western Australia,1,A$0.00
000628,desktop,England,1,A$0.00
000628,mobile,New South Wales,12,A$0.00
000628,mobile,Queensland,6,A$0.00
000628,mobile,Victoria,5,A$0.00
000628,mobile,Western Australia,1,A$0.00
000628,mobile,Texas,1,A$0.00
000628,tablet,New South Wales,3,A$0.00
000628,tablet,South Australia,1,A$0.00
000629,desktop,New South Wales,12,A$0.00
000629,desktop,Queensland,1,A$0.00
000629,desktop,Victoria,7,A$0.00
000629,desktop,Auckland,1,A$0.00
000629,mobile,New South Wales,3,A$100.00
000629,mobile,Queensland,5,A$103.00
000629,mobile,South Australia,2,A$0.00
000629,mobile,Victoria,10,A$0.00
000629,mobile,Western Australia,3,A$0.00
000629,mobile,Iowa,1,A$0.00
000629,tablet,New South Wales,3,A$0.00
000629,tablet,Western Australia,1,A$0.00
000630,desktop,New South Wales,9,A$0.00
000630,desktop,Queensland,3,A$0.00
000630,desktop,South Australia,1,A$0.00
000630,desktop,Victoria,5,A$0.00
000630,desktop,Western Australia,1,A$0.00
000630,desktop,Auckland,1,A$0.00
000630,mobile,New South Wales,2,A$0.00
000630,mobile,Queensland,5,A$0.00
000630,mobile,Victoria,7,A$0.00
000630,mobile,Western Australia,1,A$0.00
000630,tablet,(not set),1,A$0.00
000630,tablet,New South Wales,1,A$0.00
000630,tablet,Queensland,3,A$0.00
000630,tablet,Victoria,2,A$0.00
000631,desktop,New South Wales,8,A$500.79
000631,desktop,Queensland,3,A$0.00
000631,desktop,Victoria,7,A$397.00
000631,mobile,New South Wales,4,A$0.00
000631,mobile,Queensland,3,A$0.00
000631,mobile,Victoria,13,A$0.00
000631,mobile,Western Australia,2,A$0.00
000631,mobile,England,1,A$0.00
000631,mobile,Canterbury,1,A$0.00
000631,tablet,New South Wales,3,A$99.00
000632,desktop,New South Wales,11,A$195.00
000632,desktop,Queensland,6,A$64.00
000632,desktop,Victoria,9,A$0.00
000632,desktop,Manitoba,1,A$0.00
000632,desktop,England,1,A$0.00
000632,mobile,Australian Capital Territory,2,A$0.00
000632,mobile,New South Wales,5,A$0.00
000632,mobile,Queensland,5,A$0.00
000632,mobile,Victoria,5,A$0.00
000632,mobile,Western Australia,1,A$0.00
000632,tablet,Victoria,1,A$0.00
000632,tablet,Western Australia,1,A$0.00
000633,desktop,New South Wales,10,A$0.00
000633,desktop,Queensland,3,A$0.00
000633,desktop,South Australia,2,A$0.00
000633,desktop,Victoria,10,A$87.13
000633,desktop,Auckland,1,A$0.00
000633,desktop,Wellington,1,A$0.00
000633,mobile,New South Wales,3,A$0.00
000633,mobile,Queensland,2,A$0.00
000633,mobile,Tasmania,1,A$0.00
000633,mobile,Victoria,11,A$0.00
000633,mobile,Western Australia,3,A$0.00
000633,tablet,New South Wales,1,A$0.00
000633,tablet,Victoria,1,A$0.00
000633,tablet,Texas,1,A$0.00
000634,desktop,New South Wales,15,A$0.00
000634,desktop,Queensland,1,A$135.00
000634,desktop,Victoria,9,A$0.00
000634,desktop,Western Australia,1,A$0.00
000634,desktop,Auckland,1,A$0.00
000634,desktop,New York,1,A$0.00
000634,desktop,Gisborne,1,A$0.00
000634,mobile,New South Wales,6,A$0.00
000634,mobile,Queensland,3,A$0.00
000634,mobile,Victoria,8,A$0.00
000634,mobile,Western Australia,1,A$0.00
000634,mobile,Pennsylvania,1,A$0.00
000634,tablet,New South Wales,3,A$0.00
000634,tablet,Queensland,1,A$0.00
000634,tablet,Victoria,4,A$0.00
000635,desktop,New South Wales,6,A$0.00
000635,desktop,Queensland,6,A$0.00
000635,desktop,South Australia,1,A$0.00
000635,desktop,Victoria,8,A$141.70
000635,desktop,Western Australia,1,A$0.00
000635,desktop,Special Region of Yogyakarta,1,A$0.00
000635,desktop,Auckland,2,A$0.00
000635,desktop,Waikato,1,A$0.00
000635,mobile,New South Wales,7,A$0.00
000635,mobile,Queensland,5,A$0.00
000635,mobile,South Australia,3,A$0.00
000635,mobile,Victoria,7,A$0.00
000635,mobile,Western Australia,1,A$0.00
000635,tablet,New South Wales,3,A$0.00
000635,tablet,Victoria,4,A$0.00
000635,tablet,Auckland,1,A$0.00
000636,desktop,New South Wales,7,A$0.00
000636,desktop,Queensland,3,A$0.00
000636,desktop,Victoria,10,A$0.00
000636,desktop,England,0,A$149.00
000636,desktop,Wellington,1,A$0.00
000636,desktop,Taipei City,1,A$0.00
000636,mobile,Australian Capital Territory,1,A$0.00
000636,mobile,New South Wales,11,A$0.00
000636,mobile,Queensland,4,A$0.00
000636,mobile,Victoria,5,A$0.00
000636,mobile,Western Australia,3,A$0.00
000636,mobile,Auckland,1,A$0.00
000636,mobile,Connecticut,1,A$0.00
000636,tablet,New South Wales,1,A$0.00
000636,tablet,Victoria,4,A$0.00
000636,tablet,Western Australia,1,A$0.00
000637,desktop,(not set),1,A$0.00
000637,desktop,Australian Capital Territory,1,A$0.00
000637,desktop,New South Wales,10,A$550.00
000637,desktop,Queensland,3,A$0.00
000637,desktop,South Australia,2,A$0.00
000637,desktop,Tasmania,1,A$0.00
000637,desktop,Victoria,8,A$143.00
000637,desktop,Western Australia,1,A$0.00
000637,desktop,Canterbury,1,A$0.00
000637,mobile,Australian Capital Territory,1,A$0.00
000637,mobile,New South Wales,4,A$0.00
000637,mobile,Queensland,1,A$0.00
000637,mobile,South Australia,1,A$0.00
000637,mobile,Victoria,11,A$0.00
000637,mobile,Western Australia,1,A$0.00
000637,mobile,England,1,A$0.00
000637,mobile,Scotland,1,A$0.00
000637,mobile,California,1,A$0.00
000637,tablet,New South Wales,2,A$0.00
000638,desktop,New South Wales,11,A$0.00
000638,desktop,Northern Territory,1,A$0.00
000638,desktop,Queensland,7,A$0.00
000638,desktop,South Australia,1,A$0.00
000638,desktop,Victoria,9,A$63.20
000638,desktop,Auckland,1,A$0.00
000638,mobile,New South Wales,11,A$0.00
000638,mobile,Queensland,4,A$0.00
000638,mobile,Victoria,9,A$0.00
000638,mobile,Western Australia,1,A$0.00
000638,mobile,Canterbury,1,A$0.00
000638,tablet,New South Wales,1,A$149.00
000638,tablet,Queensland,1,A$0.00
000638,tablet,Victoria,2,A$0.00
000639,desktop,Australian Capital Territory,1,A$0.00
000639,desktop,New South Wales,12,A$0.00
000639,desktop,Queensland,4,A$0.00
000639,desktop,South Australia,2,A$0.00
000639,desktop,Victoria,7,A$0.00
000639,desktop,Auckland,1,A$0.00
000639,desktop,Florida,1,A$0.00
000639,mobile,New South Wales,5,A$494.00
000639,mobile,Queensland,2,A$0.00
000639,mobile,South Australia,4,A$0.00
000639,mobile,Victoria,4,A$0.00
000639,mobile,Western Australia,2,A$0.00
000639,mobile,England,1,A$0.00
000639,mobile,Auckland,1,A$0.00
000639,mobile,Michigan,1,A$0.00
000639,tablet,New South Wales,2,A$0.00
000640,desktop,New South Wales,14,A$195.00
000640,desktop,Queensland,3,A$0.00
000640,desktop,Victoria,8,A$200.00
000640,desktop,Western Australia,2,A$0.00
000640,desktop,New Jersey,1,A$0.00
000640,mobile,New South Wales,8,A$0.00
000640,mobile,Queensland,5,A$0.00
000640,mobile,South Australia,3,A$0.00
000640,mobile,Victoria,8,A$0.00
000640,mobile,Western Australia,1,A$0.00
000640,mobile,England,1,A$0.00
000640,tablet,New South Wales,1,A$0.00
000640,tablet,Victoria,1,A$0.00
000641,desktop,(not set),2,A$0.00
000641,desktop,Australian Capital Territory,2,A$0.00
000641,desktop,New South Wales,11,A$349.00
000641,desktop,Queensland,2,A$0.00
000641,desktop,Victoria,16,A$0.00
000641,desktop,Western Australia,1,A$0.00
000641,desktop,Aargau,1,A$0.00
000641,desktop,Auckland,2,A$0.00
000641,desktop,Waikato,1,A$0.00
000641,mobile,New South Wales,7,A$324.00
000641,mobile,Victoria,6,A$0.00
000641,mobile,Western Australia,1,A$0.00
000641,mobile,Auckland,1,A$0.00
000641,mobile,Canterbury,2,A$0.00
000642,desktop,New South Wales,4,A$0.00
000642,desktop,Queensland,2,A$0.00
000642,desktop,South Australia,1,A$0.00
000642,desktop,Victoria,13,A$0.00
000642,desktop,Western Australia,1,A$0.00
000642,desktop,England,1,A$0.00
000642,desktop,Auckland,1,A$0.00
000642,mobile,New South Wales,14,A$0.00
000642,mobile,Queensland,3,A$0.00
000642,mobile,Victoria,6,A$37.00
000642,mobile,Western Australia,2,A$0.00
000642,mobile,Auckland,1,A$0.00
000642,tablet,New South Wales,3,A$0.00
000642,tablet,Victoria,1,A$0.00
000643,desktop,(not set),1,A$0.00
000643,desktop,Australian Capital Territory,1,A$0.00
000643,desktop,New South Wales,14,A$618.00
000643,desktop,Queensland,5,A$0.00
000643,desktop,South Australia,1,A$0.00
000643,desktop,Victoria,2,A$0.00
000643,desktop,Western Australia,1,A$0.00
000643,desktop,England,1,A$0.00
000643,desktop,Otago,1,A$0.00
000643,desktop,Waikato,1,A$0.00
000643,mobile,New South Wales,7,A$120.00
000643,mobile,Queensland,4,A$0.00
000643,mobile,South Australia,1,A$0.00
000643,mobile,Victoria,6,A$0.00
000643,mobile,Western Australia,2,A$0.00
000643,mobile,Wellington,1,A$0.00
000643,tablet,New South Wales,1,A$0.00
000643,tablet,Victoria,2,A$0.00
000644,desktop,(not set),1,A$0.00
000644,desktop,New South Wales,8,A$0.00
000644,desktop,Queensland,7,A$0.00
000644,desktop,South Australia,2,A$0.00
000644,desktop,Victoria,7,A$118.00
000644,desktop,Western Australia,1,A$0.00
000644,desktop,England,1,A$0.00
000644,mobile,New South Wales,7,A$0.00
000644,mobile,Queensland,4,A$0.00
000644,mobile,South Australia,1,A$0.00
000644,mobile,Victoria,3,A$0.00
000644,mobile,Western Australia,1,A$80.00
000644,mobile,Mount Lebanon Governorate,1,A$0.00
000644,tablet,New South Wales,1,A$285.00
000645,desktop,Australian Capital Territory,1,A$0.00
000645,desktop,New South Wales,6,A$0.00
000645,desktop,Northern Territory,1,A$0.00
000645,desktop,Queensland,4,A$0.00
000645,desktop,Victoria,8,A$0.00
000645,desktop,Cork,1,A$0.00
000645,desktop,New Jersey,1,A$0.00
000645,mobile,New South Wales,5,A$0.00
000645,mobile,Queensland,2,A$0.00
000645,mobile,Victoria,5,A$0.00
000645,mobile,Western Australia,2,A$0.00
000645,mobile,England,1,A$0.00
000645,mobile,Northern Ireland,1,A$0.00
000645,mobile,Auckland,1,A$0.00
000645,tablet,New South Wales,0,A$217.00
000645,tablet,Western Australia,1,A$0.00
000646,desktop,(not set),1,A$0.00
000646,desktop,New South Wales,6,A$359.00
000646,desktop,Queensland,3,A$136.00
000646,desktop,South Australia,1,A$0.00
000646,desktop,Victoria,8,A$0.00
000646,desktop,Western Australia,2,A$0.00
000646,desktop,Auckland,2,A$0.00
000646,mobile,New South Wales,4,A$0.00
000646,mobile,Queensland,1,A$0.00
000646,mobile,Victoria,6,A$0.00
000646,mobile,Western Australia,1,A$0.00
000646,mobile,New York,1,A$0.00
000646,tablet,Australian Capital Territory,1,A$0.00
000646,tablet,New South Wales,1,A$0.00
000646,tablet,South Australia,1,A$0.00
000647,desktop,(not set),1,A$0.00
000647,desktop,New South Wales,11,A$0.00
000647,desktop,Queensland,3,A$0.00
000647,desktop,South Australia,2,A$270.00
000647,desktop,Tasmania,1,A$0.00
000647,desktop,Victoria,8,A$0.00
000647,desktop,Western Australia,1,A$0.00
000647,desktop,Georgia,1,A$0.00
000647,mobile,New South Wales,10,A$0.00
000647,mobile,Queensland,1,A$0.00
000647,mobile,South Australia,2,A$0.00
000647,mobile,Victoria,17,A$0.00
000647,mobile,County Galway,1,A$0.00
000647,tablet,Victoria,1,A$0.00
000648,desktop,Australian Capital Territory,3,A$0.00
000648,desktop,New South Wales,7,A$195.00
000648,desktop,Queensland,2,A$0.00
000648,desktop,South Australia,0,A$72.00
000648,desktop,Tasmania,1,A$0.00
000648,desktop,Victoria,14,A$99.00
000648,desktop,Bangkok,1,A$0.00
000648,desktop,Northland,1,A$0.00
000648,desktop,Wellington,1,A$0.00
000648,mobile,New South Wales,5,A$0.00
000648,mobile,Queensland,2,A$0.00
000648,mobile,Victoria,6,A$0.00
000648,mobile,Western Australia,1,A$0.00
000648,mobile,Pennsylvania,1,A$0.00
000648,mobile,Madrid,1,A$0.00
000648,tablet,New South Wales,2,A$0.00
000648,tablet,Victoria,1,A$0.00
000649,desktop,New South Wales,12,A$0.00
000649,desktop,South Australia,1,A$0.00
000649,desktop,Victoria,11,A$312.00
000649,desktop,Western Australia,2,A$0.00
000649,desktop,England,1,A$0.00
000649,desktop,Auckland,3,A$0.00
000649,desktop,New Jersey,1,A$0.00
000649,mobile,New South Wales,15,A$0.00
000649,mobile,Queensland,1,A$0.00
000649,mobile,Victoria,7,A$0.00
000649,mobile,Auckland,2,A$0.00
000649,tablet,South Australia,2,A$0.00
000649,tablet,Western Australia,1,A$0.00
000650,desktop,(not set),1,A$0.00
000650,desktop,Buenos Aires,1,A$0.00
000650,desktop,Australian Capital Territory,1,A$0.00
000650,desktop,New South Wales,21,A$547.96
000650,desktop,Queensland,7,A$0.00
000650,desktop,South Australia,1,A$0.00
000650,desktop,Tasmania,1,A$0.00
000650,desktop,Victoria,7,A$428.80
000650,desktop,Western Australia,3,A$0.00
000650,desktop,Minnesota,1,A$0.00
000650,desktop,New Mexico,1,A$0.00
000650,mobile,New South Wales,11,A$0.00
000650,mobile,Queensland,5,A$0.00
000650,mobile,South Australia,2,A$0.00
000650,mobile,Victoria,11,A$0.00
000650,mobile,England,1,A$0.00
000650,mobile,Auckland,1,A$0.00
000650,mobile,Missouri,1,A$0.00
000650,mobile,Pennsylvania,1,A$0.00
000650,mobile,Canterbury,1,A$0.00
000650,tablet,Queensland,1,A$0.00
000650,tablet,Victoria,1,A$0.00
000651,desktop,Australian Capital Territory,1,A$0.00
000651,desktop,New South Wales,19,A$0.00
000651,desktop,Queensland,5,A$0.00
000651,desktop,Victoria,12,A$0.00
000651,desktop,Western Australia,1,A$0.00
